macd_threshold,rsi_buy_range,rsi_sell_range,bb_multiplier_buy,bb_multiplier_sell,final_balance,profit,trade_log
0.0,"(20, 50)","(55, 75)",1.1,0.9,1945.9727123872296,945.9727123872296,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 23.3748, 'amount': 48.5889193537904, 'usdc_balance': 1134.9470457671007, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5737, 'amount': 55.12360311524139, 'usdc_balance': 0.0, 'sol_balance': 55.12360311524139}, {'action': 'sell', 'price': 24.3846, 'amount': 55.12360311524139, 'usdc_balance': 1343.2092935274916, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 67.4884045850156, 'usdc_balance': 0.0, 'sol_balance': 67.4884045850156}, {'action': 'sell', 'price': 23.9814, 'amount': 67.4884045850156, 'usdc_balance': 1617.3132683867711, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 11.339787760619172, 'usdc_balance': 0.0, 'sol_balance': 11.339787760619172}, {'action': 'sell', 'price': 171.7281, 'amount': 11.339787760619172, 'usdc_balance': 1945.9727123872296, 'sol_balance': 0}]"
-0.1,"(20, 50)","(55, 75)",1.1,0.95,1852.7041059645107,852.7041059645107,"[{'action': 'buy', 'price': 20.5737, 'amount': 48.56931723892354, 'usdc_balance': 0.0, 'sol_balance': 48.56931723892354}, {'action': 'sell', 'price': 24.6189, 'amount': 48.56931723892354, 'usdc_balance': 1194.871211418861, 'sol_balance': 0}, {'action': 'buy', 'price': 18.8031, 'amount': 63.49887676083438, 'usdc_balance': 0.0, 'sol_balance': 63.49887676083438}, {'action': 'sell', 'price': 23.9814, 'amount': 63.49887676083438, 'usdc_balance': 1521.7069738785276, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.669444476176729, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 10.669444476176729}, {'action': 'sell', 'price': 173.7696, 'amount': 10.669444476176729, 'usdc_balance': 1852.7041059645107, 'sol_balance': 0}]"
-0.1,"(20, 50)","(50, 80)",1.1,0.95,1852.7041059645107,852.7041059645107,"[{'action': 'buy', 'price': 20.5737, 'amount': 48.56931723892354, 'usdc_balance': 0.0, 'sol_balance': 48.56931723892354}, {'action': 'sell', 'price': 24.6189, 'amount': 48.56931723892354, 'usdc_balance': 1194.871211418861, 'sol_balance': 0}, {'action': 'buy', 'price': 18.8031, 'amount': 63.49887676083438, 'usdc_balance': 0.0, 'sol_balance': 63.49887676083438}, {'action': 'sell', 'price': 23.9814, 'amount': 63.49887676083438, 'usdc_balance': 1521.7069738785276, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.669444476176729, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 10.669444476176729}, {'action': 'sell', 'price': 173.7696, 'amount': 10.669444476176729, 'usdc_balance': 1852.7041059645107, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.1,0.9,1832.8370241181776,832.8370241181776,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 23.3748, 'amount': 48.567664771679425, 'usdc_balance': 1134.4505781465673, 'sol_balance': 0}, {'action': 'buy', 'price': 22.0075, 'amount': 51.50972976772327, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 51.50972976772327}, {'action': 'sell', 'price': 24.3846, 'amount': 51.50972976772327, 'usdc_balance': 1255.1492250325227, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 63.56473851595788, 'usdc_balance': 0.0, 'sol_balance': 63.56473851595788}, {'action': 'sell', 'price': 23.9814, 'amount': 63.56473851595788, 'usdc_balance': 1523.2853056096667, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.680510944990665, 'usdc_balance': 0.0, 'sol_balance': 10.680510944990665}, {'action': 'sell', 'price': 171.7281, 'amount': 10.680510944990665, 'usdc_balance': 1832.8370241181776, 'sol_balance': 0}]"
-0.1,"(20, 50)","(55, 75)",1.1,0.93,1813.512774554071,813.512774554071,"[{'action': 'buy', 'price': 20.5737, 'amount': 48.56931723892354, 'usdc_balance': 0.0, 'sol_balance': 48.56931723892354}, {'action': 'sell', 'price': 24.3846, 'amount': 48.56931723892354, 'usdc_balance': 1183.4995284908896, 'sol_balance': 0}, {'action': 'buy', 'price': 18.8031, 'amount': 62.89455297605669, 'usdc_balance': 0.0, 'sol_balance': 62.89455297605669}, {'action': 'sell', 'price': 23.9814, 'amount': 62.89455297605669, 'usdc_balance': 1507.2247693941786, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.567902537228676, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 10.567902537228676}, {'action': 'sell', 'price': 171.7281, 'amount': 10.567902537228676, 'usdc_balance': 1813.512774554071, 'sol_balance': 0}]"
-0.1,"(20, 50)","(55, 75)",1.1,0.9,1813.512774554071,813.512774554071,"[{'action': 'buy', 'price': 20.5737, 'amount': 48.56931723892354, 'usdc_balance': 0.0, 'sol_balance': 48.56931723892354}, {'action': 'sell', 'price': 24.3846, 'amount': 48.56931723892354, 'usdc_balance': 1183.4995284908896, 'sol_balance': 0}, {'action': 'buy', 'price': 18.8031, 'amount': 62.89455297605669, 'usdc_balance': 0.0, 'sol_balance': 62.89455297605669}, {'action': 'sell', 'price': 23.9814, 'amount': 62.89455297605669, 'usdc_balance': 1507.2247693941786, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.567902537228676, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 10.567902537228676}, {'action': 'sell', 'price': 171.7281, 'amount': 10.567902537228676, 'usdc_balance': 1813.512774554071, 'sol_balance': 0}]"
-0.1,"(20, 50)","(50, 80)",1.1,0.93,1800.0664555806466,800.0664555806466,"[{'action': 'buy', 'price': 20.5737, 'amount': 48.56931723892354, 'usdc_balance': 0.0, 'sol_balance': 48.56931723892354}, {'action': 'sell', 'price': 24.2038, 'amount': 48.56931723892354, 'usdc_balance': 1174.7244526335392, 'sol_balance': 0}, {'action': 'buy', 'price': 18.8031, 'amount': 62.42822032438019, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 62.42822032438019}, {'action': 'sell', 'price': 23.9814, 'amount': 62.42822032438019, 'usdc_balance': 1496.049427649534, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.489546657750198, 'usdc_balance': 0.0, 'sol_balance': 10.489546657750198}, {'action': 'sell', 'price': 171.7281, 'amount': 10.489546657750198, 'usdc_balance': 1800.0664555806466, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.1,0.95,1775.4271295192411,775.4271295192411,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 20.8751, 'amount': 48.5889193537904, 'usdc_balance': 1013.5758626851483, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5737, 'amount': 49.22868762047057, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 49.22868762047057}, {'action': 'sell', 'price': 24.6189, 'amount': 49.22868762047057, 'usdc_balance': 1211.0926189115203, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 60.8503150245319, 'usdc_balance': 0.0, 'sol_balance': 60.8503150245319}, {'action': 'sell', 'price': 23.9814, 'amount': 60.8503150245319, 'usdc_balance': 1458.2360107611898, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.224417983918597, 'usdc_balance': 0.0, 'sol_balance': 10.224417983918597}, {'action': 'sell', 'price': 173.7696, 'amount': 10.224417983918597, 'usdc_balance': 1775.4271295192411, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.1,0.95,1765.4980606673853,765.4980606673853,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 24.6189, 'amount': 48.567664771679425, 'usdc_balance': 1194.8305584788973, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 60.51000989035314, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 60.51000989035314}, {'action': 'sell', 'price': 23.9814, 'amount': 60.51000989035314, 'usdc_balance': 1450.0808319242956, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.167237968786143, 'usdc_balance': 0.0, 'sol_balance': 10.167237968786143}, {'action': 'sell', 'price': 173.7696, 'amount': 10.167237968786143, 'usdc_balance': 1765.4980606673853, 'sol_balance': 0}]"
0.0,"(20, 50)","(55, 75)",1.1,0.95,1752.3539583222669,752.3539583222669,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 24.6189, 'amount': 48.5889193537904, 'usdc_balance': 1195.3534500845217, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 60.05951391948683, 'usdc_balance': 0.0, 'sol_balance': 60.05951391948683}, {'action': 'sell', 'price': 23.9814, 'amount': 60.05951391948683, 'usdc_balance': 1439.2850053594666, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.091543059000529, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 10.091543059000529}, {'action': 'sell', 'price': 173.7696, 'amount': 10.091543059000529, 'usdc_balance': 1752.3539583222669, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.1,0.93,1728.151449636865,728.151449636865,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 24.3846, 'amount': 48.567664771679425, 'usdc_balance': 1183.4592624481397, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 59.93413138573634, 'usdc_balance': 0.0, 'sol_balance': 59.93413138573634}, {'action': 'sell', 'price': 23.9814, 'amount': 59.93413138573634, 'usdc_balance': 1436.2802990442779, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.070475568512913, 'usdc_balance': 0.0, 'sol_balance': 10.070475568512913}, {'action': 'sell', 'price': 171.7281, 'amount': 10.070475568512913, 'usdc_balance': 1728.151449636865, 'sol_balance': 0}]"
-0.1,"(20, 50)","(50, 80)",1.1,0.9,1727.5766325393765,727.5766325393765,"[{'action': 'buy', 'price': 20.5737, 'amount': 48.56931723892354, 'usdc_balance': 0.0, 'sol_balance': 48.56931723892354}, {'action': 'sell', 'price': 24.2038, 'amount': 48.56931723892354, 'usdc_balance': 1174.7244526335392, 'sol_balance': 0}, {'action': 'buy', 'price': 18.8031, 'amount': 62.42822032438019, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 62.42822032438019}, {'action': 'sell', 'price': 23.9814, 'amount': 62.42822032438019, 'usdc_balance': 1496.049427649534, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.489546657750198, 'usdc_balance': 0.0, 'sol_balance': 10.489546657750198}, {'action': 'sell', 'price': 164.8125, 'amount': 10.489546657750198, 'usdc_balance': 1727.5766325393765, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.1,0.93,1724.9850150851016,724.9850150851016,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 20.8751, 'amount': 48.5889193537904, 'usdc_balance': 1013.5758626851483, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5737, 'amount': 49.22868762047057, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 49.22868762047057}, {'action': 'sell', 'price': 24.2038, 'amount': 49.22868762047057, 'usdc_balance': 1190.672350495378, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 59.82431606573672, 'usdc_balance': 0.0, 'sol_balance': 59.82431606573672}, {'action': 'sell', 'price': 23.9814, 'amount': 59.82431606573672, 'usdc_balance': 1433.648650315883, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.052023770321542, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 10.052023770321542}, {'action': 'sell', 'price': 171.7281, 'amount': 10.052023770321542, 'usdc_balance': 1724.9850150851016, 'sol_balance': 0}]"
0.0,"(20, 50)","(55, 75)",1.1,0.93,1715.285392161104,715.285392161104,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 24.3846, 'amount': 48.5889193537904, 'usdc_balance': 1183.9771776533894, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 59.48792282031767, 'usdc_balance': 0.0, 'sol_balance': 59.48792282031767}, {'action': 'sell', 'price': 23.9814, 'amount': 59.48792282031767, 'usdc_balance': 1425.5872172066358, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 9.995501053113838, 'usdc_balance': 0.0, 'sol_balance': 9.995501053113838}, {'action': 'sell', 'price': 171.7281, 'amount': 9.995501053113838, 'usdc_balance': 1715.285392161104, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.05,0.9,1672.5849978722265,672.5849978722265,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 23.3748, 'amount': 49.856334112262935, 'usdc_balance': 1164.551504047316, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 56.2538670702485, 'usdc_balance': 0.0, 'sol_balance': 56.2538670702485}, {'action': 'sell', 'price': 24.3846, 'amount': 56.2538670702485, 'usdc_balance': 1370.7506907277218, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 69.79482283715096, 'usdc_balance': 0.0, 'sol_balance': 69.79482283715096}, {'action': 'sell', 'price': 23.9814, 'amount': 69.79482283715096, 'usdc_balance': 1672.5849978722265, 'sol_balance': 0}]"
0.1,"(20, 50)","(50, 80)",1.1,0.95,1672.2066840365826,672.2066840365826,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 20.8751, 'amount': 48.567664771679425, 'usdc_balance': 1013.1324872883364, 'sol_balance': 0}, {'action': 'buy', 'price': 22.0075, 'amount': 46.00128171681469, 'usdc_balance': 0.0, 'sol_balance': 46.00128171681469}, {'action': 'sell', 'price': 24.6189, 'amount': 46.00128171681469, 'usdc_balance': 1131.6940475280378, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 57.31257668531148, 'usdc_balance': 0.0, 'sol_balance': 57.31257668531148}, {'action': 'sell', 'price': 23.9814, 'amount': 57.31257668531148, 'usdc_balance': 1373.4565409947324, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 9.629986952898609, 'usdc_balance': 0.0, 'sol_balance': 9.629986952898609}, {'action': 'sell', 'price': 173.7696, 'amount': 9.629986952898609, 'usdc_balance': 1672.2066840365826, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.1,0.9,1663.5825790242075,663.5825790242075,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 23.3748, 'amount': 49.856334112262935, 'usdc_balance': 1164.551504047316, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 56.2538670702485, 'usdc_balance': 0.0, 'sol_balance': 56.2538670702485}, {'action': 'sell', 'price': 24.3846, 'amount': 56.2538670702485, 'usdc_balance': 1370.7506907277218, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 69.41916346593656, 'usdc_balance': 0.0, 'sol_balance': 69.41916346593656}, {'action': 'sell', 'price': 23.9814, 'amount': 69.41916346593656, 'usdc_balance': 1663.5825790242075, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.07,0.9,1663.5825790242075,663.5825790242075,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 23.3748, 'amount': 49.856334112262935, 'usdc_balance': 1164.551504047316, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 56.2538670702485, 'usdc_balance': 0.0, 'sol_balance': 56.2538670702485}, {'action': 'sell', 'price': 24.3846, 'amount': 56.2538670702485, 'usdc_balance': 1370.7506907277218, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 69.41916346593656, 'usdc_balance': 0.0, 'sol_balance': 69.41916346593656}, {'action': 'sell', 'price': 23.9814, 'amount': 69.41916346593656, 'usdc_balance': 1663.5825790242075, 'sol_balance': 0}]"
0.0,"(20, 50)","(55, 75)",1.07,0.9,1656.8713053558533,656.8713053558533,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 23.3748, 'amount': 48.5889193537904, 'usdc_balance': 1134.9470457671007, 'sol_balance': 0}, {'action': 'buy', 'price': 20.0825, 'amount': 56.47187717724594, 'usdc_balance': 0.0, 'sol_balance': 56.47187717724594}, {'action': 'sell', 'price': 24.3846, 'amount': 56.47187717724594, 'usdc_balance': 1376.0629922692174, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 69.1391106391503, 'usdc_balance': 0.0, 'sol_balance': 69.1391106391503}, {'action': 'sell', 'price': 23.9814, 'amount': 69.1391106391503, 'usdc_balance': 1656.8713053558533, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.1,0.9,1655.518769489171,655.5187694891711,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 20.8751, 'amount': 48.5889193537904, 'usdc_balance': 1013.5758626851483, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5737, 'amount': 49.22868762047057, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 49.22868762047057}, {'action': 'sell', 'price': 24.2038, 'amount': 49.22868762047057, 'usdc_balance': 1190.672350495378, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 59.82431606573672, 'usdc_balance': 0.0, 'sol_balance': 59.82431606573672}, {'action': 'sell', 'price': 23.9814, 'amount': 59.82431606573672, 'usdc_balance': 1433.648650315883, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 10.052023770321542, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 10.052023770321542}, {'action': 'sell', 'price': 164.8125, 'amount': 10.052023770321542, 'usdc_balance': 1655.518769489171, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.05,0.9,1626.6171128319604,626.6171128319604,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 23.3748, 'amount': 48.48612558001072, 'usdc_balance': 1132.5459738472869, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 54.70783425407165, 'usdc_balance': 0.0, 'sol_balance': 54.70783425407165}, {'action': 'sell', 'price': 24.3846, 'amount': 54.70783425407165, 'usdc_balance': 1333.0781597350397, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 67.87664205909464, 'usdc_balance': 0.0, 'sol_balance': 67.87664205909464}, {'action': 'sell', 'price': 23.9814, 'amount': 67.87664205909464, 'usdc_balance': 1626.6171128319604, 'sol_balance': 0}]"
0.1,"(20, 50)","(50, 80)",1.1,0.93,1624.6971920888352,624.6971920888352,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 20.8751, 'amount': 48.567664771679425, 'usdc_balance': 1013.1324872883364, 'sol_balance': 0}, {'action': 'buy', 'price': 22.0075, 'amount': 46.00128171681469, 'usdc_balance': 0.0, 'sol_balance': 46.00128171681469}, {'action': 'sell', 'price': 24.2038, 'amount': 46.00128171681469, 'usdc_balance': 1112.612520768967, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 56.34622763713821, 'usdc_balance': 0.0, 'sol_balance': 56.34622763713821}, {'action': 'sell', 'price': 23.9814, 'amount': 56.34622763713821, 'usdc_balance': 1350.298649693053, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 9.467615458471634, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 9.467615458471634}, {'action': 'sell', 'price': 171.7281, 'amount': 9.467615458471634, 'usdc_balance': 1624.6971920888352, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.05,0.95,1623.680574769312,623.680574769312,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.6189, 'amount': 53.58084239055633, 'usdc_balance': 1318.161540980848, 'sol_balance': 0}, {'action': 'buy', 'price': 19.4405, 'amount': 67.75410409893246, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 67.75410409893246}, {'action': 'sell', 'price': 23.9814, 'amount': 67.75410409893246, 'usdc_balance': 1623.680574769312, 'sol_balance': 0}]"
0.1,"(30, 40)","(50, 80)",1.05,0.95,1623.680574769312,623.680574769312,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.6189, 'amount': 53.58084239055633, 'usdc_balance': 1318.161540980848, 'sol_balance': 0}, {'action': 'buy', 'price': 19.4405, 'amount': 67.75410409893246, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 67.75410409893246}, {'action': 'sell', 'price': 23.9814, 'amount': 67.75410409893246, 'usdc_balance': 1623.680574769312, 'sol_balance': 0}]"
0.1,"(20, 50)","(50, 80)",1.1,0.9,1615.9019796028429,615.9019796028429,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 20.8751, 'amount': 48.567664771679425, 'usdc_balance': 1013.1324872883364, 'sol_balance': 0}, {'action': 'buy', 'price': 22.0075, 'amount': 46.00128171681469, 'usdc_balance': 0.0, 'sol_balance': 46.00128171681469}, {'action': 'sell', 'price': 22.8186, 'amount': 46.00128171681469, 'usdc_balance': 1048.9369465298319, 'sol_balance': 0}, {'action': 'buy', 'price': 21.9867, 'amount': 47.672039615075406, 'usdc_balance': 0.0, 'sol_balance': 47.672039615075406}, {'action': 'sell', 'price': 24.2038, 'amount': 47.672039615075406, 'usdc_balance': 1153.022398220252, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 58.392712025148946, 'usdc_balance': 0.0, 'sol_balance': 58.392712025148946}, {'action': 'sell', 'price': 23.9814, 'amount': 58.392712025148946, 'usdc_balance': 1399.341242633693, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 9.811477470889319, 'usdc_balance': 0.0, 'sol_balance': 9.811477470889319}, {'action': 'sell', 'price': 164.8125, 'amount': 9.811477470889319, 'usdc_balance': 1615.9019796028429, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.05,0.9,1608.2278795364437,608.2278795364437,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.3846, 'amount': 53.58084239055633, 'usdc_balance': 1305.616494327593, 'sol_balance': 0}, {'action': 'buy', 'price': 19.4405, 'amount': 67.109282982214, 'usdc_balance': 0.0, 'sol_balance': 67.109282982214}, {'action': 'sell', 'price': 23.9814, 'amount': 67.109282982214, 'usdc_balance': 1608.2278795364437, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.05,0.93,1608.2278795364437,608.2278795364437,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.3846, 'amount': 53.58084239055633, 'usdc_balance': 1305.616494327593, 'sol_balance': 0}, {'action': 'buy', 'price': 19.4405, 'amount': 67.109282982214, 'usdc_balance': 0.0, 'sol_balance': 67.109282982214}, {'action': 'sell', 'price': 23.9814, 'amount': 67.109282982214, 'usdc_balance': 1608.2278795364437, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.07,0.95,1599.7588699016183,599.7588699016183,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.6189, 'amount': 53.58084239055633, 'usdc_balance': 1318.161540980848, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 66.75588209208242, 'usdc_balance': 0.0, 'sol_balance': 66.75588209208242}, {'action': 'sell', 'price': 23.9814, 'amount': 66.75588209208242, 'usdc_balance': 1599.7588699016183, 'sol_balance': 0}]"
0.1,"(30, 40)","(50, 80)",1.07,0.95,1599.7588699016183,599.7588699016183,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.6189, 'amount': 53.58084239055633, 'usdc_balance': 1318.161540980848, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 66.75588209208242, 'usdc_balance': 0.0, 'sol_balance': 66.75588209208242}, {'action': 'sell', 'price': 23.9814, 'amount': 66.75588209208242, 'usdc_balance': 1599.7588699016183, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.1,0.95,1599.7588699016183,599.7588699016183,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.6189, 'amount': 53.58084239055633, 'usdc_balance': 1318.161540980848, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 66.75588209208242, 'usdc_balance': 0.0, 'sol_balance': 66.75588209208242}, {'action': 'sell', 'price': 23.9814, 'amount': 66.75588209208242, 'usdc_balance': 1599.7588699016183, 'sol_balance': 0}]"
0.1,"(30, 40)","(50, 80)",1.1,0.95,1599.7588699016183,599.7588699016183,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.6189, 'amount': 53.58084239055633, 'usdc_balance': 1318.161540980848, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 66.75588209208242, 'usdc_balance': 0.0, 'sol_balance': 66.75588209208242}, {'action': 'sell', 'price': 23.9814, 'amount': 66.75588209208242, 'usdc_balance': 1599.7588699016183, 'sol_balance': 0}]"
